,LKBONNY2
2018-01-01 00:30:00,39.55116666666667
2018-01-01 01:00:00,31.258
2018-01-01 01:30:00,23.083333333333332
2018-01-01 02:00:00,27.577666666666662
2018-01-01 02:30:00,27.23333333333333
2018-01-01 03:00:00,28.66983333333334
2018-01-01 03:30:00,21.648
2018-01-01 04:00:00,27.161666666666665
2018-01-01 04:30:00,29.165833333333328
2018-01-01 05:00:00,24.678833333333333
2018-01-01 05:30:00,28.873499999999996
2018-01-01 06:00:00,21.759666666666664
2018-01-01 06:30:00,25.3755
2018-01-01 07:00:00,24.918000000000003
2018-01-01 07:30:00,30.27416666666667
2018-01-01 08:00:00,31.200666666666667
2018-01-01 08:30:00,25.76766666666667
2018-01-01 09:00:00,20.63383333333333
2018-01-01 09:30:00,27.895
2018-01-01 10:00:00,48.59666666666667
2018-01-01 10:30:00,37.49466666666667
2018-01-01 11:00:00,27.624166666666664
2018-01-01 11:30:00,35.886500000000005
2018-01-01 12:00:00,37.723499999999994
2018-01-01 12:30:00,37.556999999999995
2018-01-01 13:00:00,50.08016666666666
2018-01-01 13:30:00,40.71833333333333
2018-01-01 14:00:00,43.72033333333334
2018-01-01 14:30:00,49.24333333333334
2018-01-01 15:00:00,48.943999999999996
2018-01-01 15:30:00,45.64983333333333
2018-01-01 16:00:00,44.65633333333334
2018-01-01 16:30:00,54.175333333333334
2018-01-01 17:00:00,21.008666666666667
2018-01-01 17:30:00,9.6245
2018-01-01 18:00:00,14.503333333333332
2018-01-01 18:30:00,12.529166666666663
2018-01-01 19:00:00,10.091833333333334
2018-01-01 19:30:00,6.6955
2018-01-01 20:00:00,6.564
2018-01-01 20:30:00,8.8685
2018-01-01 21:00:00,7.495499999999999
2018-01-01 21:30:00,10.877833333333335
2018-01-01 22:00:00,7.522333333333333
2018-01-01 22:30:00,6.477666666666667
2018-01-01 23:00:00,10.654666666666666
2018-01-01 23:30:00,17.09883333333333
2018-01-02 00:00:00,20.229166666666668
2018-01-02 00:30:00,33.95483333333333
2018-01-02 01:00:00,43.00383333333334
2018-01-02 01:30:00,50.11983333333333
2018-01-02 02:00:00,30.84033333333333
2018-01-02 02:30:00,16.545333333333335
2018-01-02 03:00:00,26.412000000000006
2018-01-02 03:30:00,22.078500000000002
2018-01-02 04:00:00,21.074166666666667
2018-01-02 04:30:00,26.760999999999996
2018-01-02 05:00:00,18.087666666666667
2018-01-02 05:30:00,42.63316666666666
2018-01-02 06:00:00,42.77916666666667
2018-01-02 06:30:00,47.04566666666667
2018-01-02 07:00:00,27.796499999999998
2018-01-02 07:30:00,20.05633333333333
2018-01-02 08:00:00,33.80316666666667
2018-01-02 08:30:00,40.989666666666665
2018-01-02 09:00:00,31.5655
2018-01-02 09:30:00,27.184
2018-01-02 10:00:00,31.761333333333337
2018-01-02 10:30:00,47.2225
2018-01-02 11:00:00,61.69116666666667
2018-01-02 11:30:00,45.18483333333333
2018-01-02 12:00:00,30.170666666666666
2018-01-02 12:30:00,34.86566666666666
2018-01-02 13:00:00,49.10050000000001
2018-01-02 13:30:00,45.37433333333333
2018-01-02 14:00:00,62.500333333333344
2018-01-02 14:30:00,45.652499999999996
2018-01-02 15:00:00,68.60866666666668
2018-01-02 15:30:00,51.5265
2018-01-02 16:00:00,39.36483333333333
2018-01-02 16:30:00,37.71516666666667
2018-01-02 17:00:00,66.89333333333333
2018-01-02 17:30:00,71.50566666666667
2018-01-02 18:00:00,76.9215
2018-01-02 18:30:00,24.28516666666667
2018-01-02 19:00:00,22.921666666666667
2018-01-02 19:30:00,33.69566666666667
2018-01-02 20:00:00,26.544
2018-01-02 20:30:00,38.5725
2018-01-02 21:00:00,35.8185
2018-01-02 21:30:00,40.22716666666667
2018-01-02 22:00:00,29.0795
2018-01-02 22:30:00,23.593333333333334
2018-01-02 23:00:00,27.455166666666667
2018-01-02 23:30:00,24.787666666666667
2018-01-03 00:00:00,21.29083333333333
2018-01-03 00:30:00,34.2545
2018-01-03 01:00:00,28.6875
2018-01-03 01:30:00,37.350666666666676
2018-01-03 02:00:00,38.33233333333333
2018-01-03 02:30:00,35.51133333333333
2018-01-03 03:00:00,30.111333333333334
2018-01-03 03:30:00,28.28583333333334
2018-01-03 04:00:00,29.671000000000003
2018-01-03 04:30:00,23.562833333333334
2018-01-03 05:00:00,28.852333333333334
2018-01-03 05:30:00,21.412833333333335
2018-01-03 06:00:00,18.773666666666667
2018-01-03 06:30:00,14.668000000000001
2018-01-03 07:00:00,17.3455
2018-01-03 07:30:00,11.315333333333333
2018-01-03 08:00:00,15.056166666666668
2018-01-03 08:30:00,12.3405
